,|Q|[Ah](charge),Voltage[V](charge),Capacity[mAh/g](charge),|Q|[Ah](discharge),Voltage[V](discharge),Capacity[mAh/g](discharge)
977,0.00055891928,4.04295,162.57105293775453,0.00056045402,3.66546,163.01745782431647
978,0.00055949227,4.04372,162.73771669575333,0.00056102708,3.66485,163.1841419429901
979,0.00056006525,4.04433,162.90437754508434,0.00056160014,3.66408,163.35082606166375
980,0.00056063824,4.04524,163.07104130308318,0.00056217319,3.66393,163.51750727166956
981,0.00056121122,4.04586,163.2377021524142,0.00056274625,3.66332,163.68419139034322
982,0.00056178421,4.04662,163.40436591041302,0.00056331931,3.66316,163.85087550901684
983,0.00056235719,4.04723,163.571026759744,0.00056389237,3.66255,164.01755962769053
984,0.00056293018,4.04815,163.7376905177429,0.00056446542,3.66194,164.18424083769636
985,0.00056350316,4.04876,163.9043513670739,0.00056503848,3.66133,164.35092495637
986,0.00056407614,4.04937,164.07101221640488,0.00056561154,3.66102,164.51760907504365
987,0.00056464913,4.05014,164.23767597440371,0.0005661846,3.66057,164.68429319371725
988,0.00056522211,4.0509,164.4043368237347,0.00056675765,3.65995,164.8509744037231
989,0.0005657951,4.05182,164.57100058173359,0.00056733071,3.65965,165.01765852239672
990,0.00056636808,4.05258,164.7376614310646,0.00056790377,3.65919,165.18434264107037
991,0.00056694106,4.05335,164.90432228039558,0.00056847683,3.65873,165.351026759744
992,0.00056751404,4.05427,165.07098312972659,0.00056904989,3.65812,165.5177108784177
993,0.00056808703,4.05488,165.23764688772542,0.00056962294,3.65781,165.6843920884235
994,0.00056866001,4.05564,165.4043077370564,0.000570196,3.65705,165.85107620709715
995,0.000569233,4.05656,165.57097149505526,0.00057076906,3.65674,166.0177603257708
996,0.00056980599,4.05732,165.73763525305407,0.00057134212,3.65628,166.18444444444444
997,0.00057037897,4.05793,165.9042961023851,0.00057191518,3.65583,166.3511285631181
998,0.00057095196,4.0587,166.07095986038394,0.00057248823,3.65537,166.51780977312387
999,0.00057152495,4.05962,166.23762361838277,0.00057306129,3.65476,166.68449389179756
1000,0.00057209793,4.06023,166.40428446771378,0.00057363435,3.65445,166.8511780104712
1001,0.00057267092,4.06099,166.57094822571258,0.0005742074,3.65384,167.01785922047702
1002,0.0005732439,4.06191,166.7376090750436,0.00057478046,3.65338,167.18454333915065
1003,0.00057381689,4.06252,166.90427283304248,0.00057535352,3.65292,167.3512274578243
1004,0.00057438987,4.06329,167.07093368237346,0.00057592658,3.65246,167.51791157649797
1005,0.00057496285,4.0642,167.23759453170447,0.00057649964,3.65185,167.6845956951716
1006,0.00057553584,4.06497,167.4042582897033,0.0005770727,3.65139,167.85127981384525
1007,0.00057610882,4.06589,167.5709191390343,0.00057764576,3.65109,168.0179639325189
1008,0.00057668181,4.0665,167.73758289703315,0.00057821882,3.65047,168.18464805119257
1009,0.00057725479,4.06741,167.9042437463642,0.00057879188,3.64986,168.3513321698662
1010,0.00057782778,4.06818,168.070907504363,0.00057936493,3.6494,168.51801337987203
1011,0.00057840076,4.0691,168.237568353694,0.00057993799,3.64895,168.68469749854566
1012,0.00057897375,4.06971,168.40423211169283,0.00058051105,3.64833,168.85138161721932
1013,0.00057954673,4.07063,168.57089296102384,0.00058108411,3.64772,169.01806573589295
1014,0.00058011972,4.07154,168.73755671902268,0.00058165716,3.64742,169.18474694589875
1015,0.0005806927,4.07246,168.90421756835366,0.00058223022,3.64681,169.35143106457244
1016,0.00058126569,4.07322,169.07088132635255,0.00058280328,3.64635,169.51811518324607
1017,0.00058183868,4.07414,169.23754508435135,0.00058337633,3.64604,169.6847963932519
1018,0.00058241166,4.07491,169.40420593368236,0.00058394939,3.64543,169.85148051192553
1019,0.00058298465,4.07567,169.57086969168122,0.00058452245,3.64497,170.0181646305992
1020,0.00058355764,4.07659,169.73753344968003,0.00058509551,3.64436,170.18484874927282
1021,0.00058413062,4.07751,169.90419429901104,0.00058566857,3.64375,170.35153286794647
1022,0.00058470361,4.07812,170.07085805700984,0.00058624162,3.64344,170.51821407795225
1023,0.00058527659,4.07903,170.2375189063409,0.00058681468,3.64298,170.68489819662594
1024,0.00058584957,4.0798,170.40417975567192,0.00058738774,3.64222,170.85158231529957
1025,0.00058642256,4.08087,170.57084351367072,0.0005879608,3.64176,171.01826643397322
1026,0.00058699554,4.08163,170.73750436300173,0.00058853386,3.6413,171.18495055264688
1027,0.00058756852,4.08224,170.90416521233274,0.00058910691,3.64084,171.3516317626527
1028,0.0005881415,4.08332,171.07082606166372,0.00058967997,3.64054,171.51831588132634
1029,0.00058871448,4.08408,171.23748691099476,0.00059025303,3.63993,171.68499999999997
1030,0.00058928746,4.08484,171.40414776032577,0.00059082609,3.63931,171.85168411867363
1031,0.00058986044,4.08607,171.57080860965675,0.00059139914,3.63901,172.01836532867947
1032,0.00059043343,4.08668,171.7374723676556,0.0005919722,3.6384,172.18504944735312
1033,0.00059100641,4.08775,171.90413321698662,0.00059254526,3.63778,172.35173356602675
1034,0.00059157939,4.08836,172.0707940663176,0.00059311831,3.63748,172.51841477603256
1035,0.00059215238,4.08943,172.23745782431646,0.00059369137,3.63687,172.68509889470621
1036,0.00059272536,4.09004,172.40411867364747,0.00059426442,3.63626,172.85178010471202
1037,0.00059329834,4.09111,172.57077952297846,0.00059483748,3.6358,173.01846422338568
1038,0.00059387132,4.09218,172.73744037230946,0.00059541054,3.63503,173.1851483420593
1039,0.0005944443,4.09295,172.90410122164047,0.0005959836,3.63473,173.351832460733
1040,0.00059501728,4.09386,173.07076207097145,0.00059655665,3.63412,173.5185136707388
1041,0.00059559026,4.09463,173.23742292030252,0.00059712971,3.63381,173.68519778941246
1042,0.00059616325,4.09585,173.40408667830135,0.00059770277,3.6332,173.8518819080861
1043,0.00059673623,4.09646,173.57074752763234,0.00059827583,3.63259,174.01856602675974
1044,0.00059730921,4.09753,173.73740837696334,0.00059884888,3.63213,174.18524723676555
1045,0.00059788219,4.0983,173.90406922629435,0.00059942194,3.63167,174.35193135543918
1046,0.00059845517,4.09922,174.07073007562533,0.000599995,3.6309,174.51861547411286
1047,0.00059902815,4.09998,174.23739092495634,0.00060056805,3.63075,174.68529668411867
1048,0.00059960114,4.1012,174.40405468295523,0.00060114111,3.62983,174.85198080279233
1049,0.00060017412,4.10197,174.57071553228621,0.00060171417,3.62938,175.01866492146596
1050,0.0006007471,4.10273,174.73737638161722,0.00060228722,3.62907,175.18534613147176
1051,0.00060132008,4.1035,174.90403723094823,0.00060286028,3.62846,175.35203025014542
1052,0.00060189307,4.10457,175.07070098894704,0.00060343334,3.62769,175.51871436881905
1053,0.00060246605,4.10548,175.23736183827805,0.00060400639,3.62708,175.68539557882488
1054,0.00060303903,4.1064,175.40402268760909,0.00060457945,3.62693,175.8520796974985
1055,0.00060361201,4.10732,175.57068353694007,0.0006051525,3.62616,176.01876090750437
1056,0.00060418498,4.10808,175.73734147760325,0.00060572556,3.62571,176.18544502617803
1057,0.00060475796,4.109,175.90400232693426,0.00060629862,3.62509,176.35212914485166
1058,0.00060533095,4.11007,176.07066608493307,0.00060687168,3.62479,176.51881326352532
1059,0.00060590393,4.11099,176.2373269342641,0.00060744474,3.62387,176.68549738219895
1060,0.00060647691,4.11191,176.40398778359514,0.0006080178,3.62357,176.8521815008726
1061,0.00060704989,4.11282,176.57064863292612,0.00060859085,3.62295,177.01886271087838
1062,0.00060762287,4.11359,176.73730948225713,0.00060916391,3.6225,177.18554682955207
1063,0.00060819586,4.11451,176.90397324025597,0.00060973697,3.62188,177.3522309482257
1064,0.00060876884,4.11542,177.07063408958695,0.00061031003,3.62127,177.51891506689935
1065,0.00060934182,4.11634,177.23729493891796,0.00061088309,3.62081,177.68559918557298
1066,0.0006099148,4.1171,177.40395578824896,0.00061145614,3.62005,177.85228039557882
1067,0.00061048778,4.11817,177.57061663757995,0.0006120292,3.61974,178.01896451425247
1068,0.00061106077,4.11909,177.73728039557884,0.00061260226,3.61913,178.1856486329261
1069,0.00061163375,4.11986,177.90394124490984,0.00061317532,3.61867,178.3523327515998
1070,0.00061220673,4.12093,178.07060209424083,0.00061374837,3.61806,178.5190139616056
1071,0.00061277972,4.12184,178.23726585223966,0.00061432143,3.61745,178.68569808027925
1072,0.0006133527,4.12291,178.40392670157067,0.00061489449,3.61699,178.85238219895288
1073,0.00061392568,4.12353,178.57058755090165,0.00061546755,3.61623,179.01906631762654
1074,0.00061449867,4.12429,178.73725130890054,0.0006160406,3.61577,179.18574752763232
1075,0.00061507165,4.12521,178.90391215823152,0.00061661366,3.61516,179.35243164630597
1076,0.00061564463,4.12613,179.07057300756253,0.00061718672,3.6147,179.5191157649796
1077,0.00061621762,4.12704,179.23723676556136,0.00061775978,3.61424,179.68579988365326
1078,0.0006167906,4.12796,179.40389761489234,0.00061833283,3.61363,179.85248109365912
1079,0.00061736359,4.12888,179.57056137289123,0.00061890589,3.61302,180.01916521233275
1080,0.00061793657,4.12995,179.73722222222224,0.00061947895,3.61256,180.1858493310064
1081,0.00061850955,4.13071,179.90388307155322,0.000620052,3.61179,180.3525305410122
1082,0.00061908254,4.13163,180.07054682955206,0.00062062506,3.61118,180.51921465968584
1083,0.00061965552,4.13239,180.23720767888307,0.00062119812,3.61072,180.68589877835947
1084,0.00062022851,4.13362,180.4038714368819,0.00062177118,3.61026,180.85258289703313
1085,0.00062080149,4.13423,180.5705322862129,0.00062234423,3.60965,181.019264107039
1086,0.00062137448,4.13515,180.73719604421171,0.00062291729,3.60904,181.18594822571262
1087,0.00062194746,4.13606,180.90385689354275,0.00062349034,3.60828,181.35262943571846
1088,0.00062252045,4.13698,181.0705206515416,0.0006240634,3.60751,181.51931355439208
1089,0.00062309343,4.13775,181.2371815008726,0.00062463646,3.60705,181.68599767306574
1090,0.00062366642,4.13882,181.40384525887143,0.00062520951,3.60659,181.85267888307152
1091,0.0006242394,4.13943,181.5705061082024,0.00062578257,3.60614,182.01936300174518
1092,0.00062481239,4.14065,181.7371698662013,0.00062635563,3.60568,182.18604712041883
1093,0.00062538537,4.14111,181.9038307155323,0.00062692869,3.60476,182.35273123909246
1094,0.00062595836,4.14203,182.0704944735311,0.00062750174,3.60415,182.51941244909833
1095,0.00062653135,4.14294,182.23715823152995,0.0006280748,3.60354,182.68609656777195
1096,0.00062710433,4.14371,182.40381908086093,0.00062864786,3.60308,182.8527806864456
1097,0.00062767732,4.14447,182.5704828388598,0.00062922091,3.60247,183.01946189645142
1098,0.0006282503,4.14554,182.7371436881908,0.00062979397,3.60185,183.18614601512508
1099,0.00062882329,4.14646,182.9038074461896,0.00063036702,3.6014,183.35282722513088
1100,0.00062939628,4.14707,183.0704712041885,0.00063094008,3.60063,183.5195113438045
1101,0.00062996927,4.14814,183.2371349621873,0.00063151313,3.60017,183.68619255381037
1102,0.00063054225,4.14891,183.4037958115183,0.00063208619,3.59941,183.852876672484
1103,0.00063111524,4.14967,183.57045956951717,0.00063265924,3.59895,184.0195578824898
1104,0.00063168823,4.15059,183.73712332751597,0.0006332323,3.59819,184.18624200116344
1105,0.00063226121,4.15151,183.90378417684698,0.00063380536,3.59773,184.3529261198371
1106,0.0006328342,4.15196,184.07044793484584,0.00063437841,3.59712,184.51960732984293
1107,0.00063340718,4.15288,184.23710878417685,0.00063495147,3.59635,184.68629144851656
1108,0.00063398017,4.15365,184.4037725421757,0.00063552453,3.59589,184.8529755671902
1109,0.00063455316,4.15441,184.5704363001745,0.00063609759,3.59513,185.01965968586384
1110,0.00063512614,4.15533,184.7370971495055,0.00063667064,3.59436,185.1863408958697
1111,0.00063569913,4.15609,184.90376090750433,0.0006372437,3.5939,185.35302501454333
1112,0.00063627212,4.15686,185.0704246655032,0.00063781675,3.59345,185.51970622454914
1113,0.0006368451,4.15762,185.2370855148342,0.00063838981,3.59268,185.6863903432228
1114,0.00063741808,4.15854,185.4037463641652,0.00063896287,3.59192,185.85307446189643
1115,0.00063799107,4.15915,185.57041012216405,0.00063953593,3.59146,186.01975858057008
1116,0.00063856405,4.16007,185.73707097149506,0.00064010898,3.59069,186.1864397905759
1117,0.00063913704,4.16068,185.90373472949386,0.00064068204,3.59023,186.35312390924958
1118,0.00063971002,4.16144,186.07039557882487,0.0006412551,3.58932,186.5198080279232
1119,0.00064028301,4.16221,186.23705933682373,0.00064182815,3.58886,186.68648923792904
1120,0.00064085599,4.16297,186.40372018615474,0.00064240121,3.58794,186.85317335660267
1121,0.00064142897,4.16374,186.57038103548575,0.00064297426,3.58748,187.01985456660847
1122,0.00064200196,4.16435,186.73704479348456,0.00064354732,3.58687,187.18653868528213
1123,0.00064257494,4.16527,186.90370564281557,0.00064412037,3.58611,187.35321989528794
1124,0.00064314793,4.16603,187.0703694008144,0.00064469343,3.58565,187.5199040139616
1125,0.00064372091,4.16649,187.23703025014544,0.00064526649,3.58488,187.68658813263525
1126,0.0006442939,4.16741,187.40369400814427,0.00064583955,3.58427,187.8532722513089
1127,0.00064486688,4.16802,187.57035485747525,0.00064641261,3.58381,188.01995636998254
1128,0.00064543987,4.16878,187.7370186154741,0.00064698566,3.58305,188.18663757998834
1129,0.00064601285,4.16955,187.90367946480512,0.00064755872,3.58213,188.353321698662
1130,0.00064658583,4.17016,188.0703403141361,0.00064813178,3.58152,188.52000581733563
1131,0.00064715882,4.17108,188.23700407213494,0.00064870484,3.58091,188.6866899360093
1132,0.0006477318,4.17123,188.40366492146597,0.00064927789,3.5803,188.8533711460151
1133,0.00064830479,4.17215,188.5703286794648,0.00064985095,3.57953,189.02005526468878
1134,0.00064887777,4.17276,188.73698952879582,0.000650424,3.57892,189.18673647469458
1135,0.00064945076,4.17367,188.90365328679462,0.00065099706,3.57846,189.35342059336824
1136,0.00065002374,4.17413,189.07031413612563,0.00065157012,3.5777,189.5201047120419
1137,0.00065059672,4.17475,189.23697498545664,0.00065214317,3.57709,189.68678592204768
1138,0.00065116971,4.17551,189.4036387434555,0.00065271623,3.57617,189.85347004072133
1139,0.00065174269,4.17643,189.5702995927865,0.00065328929,3.57571,190.02015415939496
1140,0.00065231567,4.17673,189.73696044211752,0.00065386235,3.57495,190.18683827806862
1141,0.00065288866,4.17734,189.90362420011633,0.0006544354,3.57403,190.35351948807445
1142,0.00065346165,4.17826,190.0702879581152,0.00065500846,3.57326,190.5202036067481
1143,0.00065403463,4.17857,190.23694880744617,0.00065558151,3.57281,190.68688481675395
1144,0.00065460761,4.17903,190.4036096567772,0.00065615457,3.57189,190.85356893542757
1145,0.0006551806,4.17994,190.57027341477604,0.00065672762,3.57112,191.02025014543338
1146,0.00065575358,4.18025,190.73693426410702,0.00065730068,3.57051,191.186934264107
1147,0.00065632657,4.18086,190.90359802210588,0.00065787374,3.56975,191.35361838278067
1148,0.00065689955,4.18132,191.0702588714369,0.0006584468,3.56914,191.5203025014543
1149,0.00065747253,4.18208,191.23691972076787,0.00065901986,3.56837,191.68698662012798
1150,0.00065804552,4.18254,191.4035834787667,0.00065959291,3.56745,191.85366783013382
1151,0.00065861851,4.183,191.57024723676557,0.00066016597,3.56684,192.02035194880744
1152,0.00065919149,4.18377,191.73690808609658,0.00066073903,3.56592,192.1870360674811
1153,0.00065976448,4.18438,191.9035718440954,0.00066131209,3.56547,192.35372018615473
1154,0.00066033746,4.18484,192.0702326934264,0.00066188514,3.56455,192.52040139616054
1155,0.00066091044,4.1856,192.2368935427574,0.0006624582,3.56394,192.68708551483417
1156,0.00066148343,4.18575,192.40355730075623,0.00066303126,3.56317,192.85376963350782
1157,0.00066205641,4.18652,192.57021815008727,0.00066360431,3.56256,193.02045084351366
1158,0.00066262939,4.18682,192.73687899941828,0.00066417737,3.5618,193.18713496218732
1159,0.00066320237,4.18759,192.9035398487493,0.00066475043,3.56103,193.35381908086094
1160,0.00066377536,4.18805,193.0702036067481,0.00066532349,3.56012,193.5205031995346
1161,0.00066434834,4.18835,193.2368644560791,0.00066589655,3.55935,193.68718731820826
1162,0.00066492132,4.18896,193.4035253054101,0.0006664696,3.55874,193.85386852821406
1163,0.0006654943,4.18927,193.5701861547411,0.00066704266,3.55782,194.02055264688772
1164,0.00066606729,4.18973,193.73684991273998,0.00066761571,3.55706,194.1872338568935
1165,0.00066664027,4.19034,193.90351076207097,0.00066818877,3.55614,194.35391797556719
1166,0.00066721325,4.1908,194.07017161140197,0.00066876183,3.55553,194.52060209424081
1167,0.00066778624,4.19095,194.2368353694008,0.00066933489,3.55461,194.68728621291447
1168,0.00066835922,4.19156,194.4034962187318,0.00066990795,3.55369,194.8539703315881
1169,0.0006689322,4.19202,194.5701570680628,0.00067048101,3.55293,195.02065445026176
1170,0.00066950519,4.19248,194.7368208260617,0.00067105406,3.55201,195.1873356602676
1171,0.00067007817,4.19279,194.90348167539267,0.00067162712,3.55125,195.35401977894122
1172,0.00067065116,4.19325,195.0701454333915,0.00067220018,3.55064,195.5207038976149
1173,0.00067122414,4.19355,195.2368062827225,0.00067277323,3.54957,195.6873851076207
1174,0.00067179712,4.19386,195.4034671320535,0.00067334629,3.54895,195.85406922629437
1175,0.0006723701,4.19447,195.5701279813845,0.00067391935,3.54773,196.020753344968
1176,0.00067294308,4.19477,195.7367888307155,0.00067449241,3.54712,196.18743746364166
1177,0.00067351606,4.19508,195.90344968004652,0.00067506546,3.5462,196.35411867364746
1178,0.00067408904,4.19569,196.07011052937753,0.00067563852,3.54528,196.5208027923211
1179,0.00067466203,4.19584,196.23677428737636,0.00067621157,3.54437,196.68748400232693
1180,0.000675235,4.19615,196.40343222803955,0.00067678463,3.5436,196.85416812100058
1181,0.00067580799,4.19661,196.57009598603838,0.00067735768,3.54238,197.0208493310064
1182,0.00067638097,4.19691,196.7367568353694,0.00067793074,3.54177,197.18753344968002
1183,0.00067695395,4.19707,196.9034176847004,0.00067850379,3.54085,197.35421465968585
1184,0.00067752693,4.19768,197.0700785340314,0.00067907685,3.53978,197.5208987783595
1185,0.00067809991,4.19798,197.23673938336242,0.00067964991,3.53886,197.68758289703314
1186,0.00067867289,4.1986,197.4034002326934,0.00068022296,3.5381,197.85426410703897
1187,0.00067924587,4.19875,197.5700610820244,0.00068079602,3.53703,198.0209482257126
1188,0.00067981886,4.1989,197.73672484002327,0.00068136908,3.53581,198.1876323443863
1189,0.00068039184,4.19936,197.90338568935428,0.00068194213,3.53489,198.3543135543921
1190,0.00068096482,4.19951,198.0700465386853,0.00068251519,3.53382,198.52099767306572
1191,0.0006815378,4.19997,198.2367073880163,0.00068308825,3.53275,198.68768179173938
1192,0.00068211078,4.20013,198.40336823734728,0.0006836613,3.53168,198.85436300174518
1193,0.00068268376,4.20074,198.5700290866783,0.00068423436,3.53091,199.02104712041884
1194,0.00068325674,4.20089,198.7366899360093,0.00068480741,3.52938,199.18772833042465
1195,0.00068382973,4.2012,198.9033536940081,0.00068538046,3.52862,199.35440954043045
1196,0.00068440271,4.2015,199.07001454333914,0.00068595352,3.52755,199.52109365910414
1197,0.00068497569,4.20211,199.23667539267015,0.00068652657,3.52648,199.68777486910994
1198,0.00068554867,4.20227,199.40333624200116,0.00068709963,3.52526,199.8544589877836
1199,0.00068612165,4.20257,199.56999709133217,0.00068767269,3.52419,200.02114310645723
1200,0.00068669464,4.20303,199.736660849331,0.00068824574,3.52296,200.18782431646304
1201,0.00068726761,4.20349,199.90331878999416,0.0006888188,3.52159,200.35450843513667
1202,0.00068784059,4.20379,200.0699796393252,0.00068939186,3.52036,200.52119255381032
1203,0.00068841357,4.20379,200.2366404886562,0.00068996491,3.51914,200.68787376381619
1204,0.00068898655,4.2041,200.4033013379872,0.00069053797,3.51792,200.85455788248981
1205,0.00068955953,4.20441,200.5699621873182,0.00069111103,3.51639,201.02124200116347
1206,0.00069013251,4.20487,200.7366230366492,0.00069168408,3.51501,201.18792321116928
1207,0.00069070549,4.20517,200.90328388598022,0.00069225714,3.51318,201.35460732984293
1208,0.00069127847,4.20517,201.0699447353112,0.0006928302,3.51211,201.52129144851656
1209,0.00069185145,4.20563,201.23660558464223,0.00069340326,3.51042,201.68797556719022
1210,0.00069242443,4.20578,201.40326643397324,0.00069397631,3.5089,201.85465677719603
1211,0.00069299741,4.20609,201.56992728330422,0.00069454937,3.50752,202.02134089586966
1212,0.00069357039,4.20639,201.73658813263523,0.00069512242,3.50599,202.18802210587552
1213,0.00069414337,4.2067,201.90324898196624,0.00069569548,3.50446,202.35470622454915
1214,0.00069471635,4.20716,202.06990983129722,0.00069626854,3.50263,202.5213903432228
1215,0.00069528933,4.20716,202.23657068062826,0.00069684159,3.50079,202.6880715532286
1216,0.00069586231,4.20777,202.40323152995927,0.00069741466,3.4988,202.8547585805701
1217,0.0006964353,4.20792,202.5698952879581,0.00069798771,3.49666,203.0214397905759
1218,0.00069700828,4.20838,202.7365561372891,0.00069856077,3.49468,203.18812390924955
1219,0.00069758126,4.20853,202.90321698662012,0.00069913382,3.49254,203.3548051192554
1220,0.00069815424,4.20884,203.0698778359511,0.00069970688,3.49055,203.52148923792902
1221,0.00069872722,4.20915,203.23653868528214,0.00070027993,3.4881,203.68817044793485
1222,0.0006993002,4.2093,203.40319953461315,0.00070085299,3.48581,203.85485456660848
1223,0.00069987318,4.2096,203.56986038394413,0.00070142604,3.48336,204.0215357766143
1224,0.00070044616,4.20991,203.73652123327514,0.0007019991,3.48061,204.18821989528794
1225,0.00070101915,4.21037,203.903184991274,0.00070257215,3.47771,204.35490110529375
1226,0.00070159213,4.21037,204.06984584060498,0.00070314521,3.47465,204.5215852239674
1227,0.00070216511,4.21083,204.236506689936,0.00070371827,3.47174,204.68826934264104
1228,0.00070273809,4.21113,204.40316753926703,0.00070429132,3.46853,204.8549505526469
1229,0.00070331107,4.21144,204.569828388598,0.00070486438,3.46486,205.02163467132053
1230,0.00070388405,4.21159,204.73648923792902,0.00070543743,3.46119,205.18831588132633
1231,0.00070445702,4.2122,204.9031471785922,0.00070601049,3.45752,205.355
1232,0.00070503,4.21236,205.06980802792322,0.00070658355,3.45355,205.52168411867362
1233,0.00070560298,4.21266,205.2364688772542,0.0007071566,3.44911,205.68836532867945
1234,0.00070617596,4.21297,205.40312972658523,0.00070772965,3.44483,205.85504653868526
1235,0.00070674894,4.21327,205.56979057591624,0.00070830271,3.43979,206.02173065735894
1236,0.00070732192,4.21358,205.73645142524722,0.00070887576,3.43474,206.18841186736475
1237,0.0007078949,4.21358,205.90311227457823,0.00070944882,3.42939,206.35509598603838
1238,0.00070846788,4.21419,206.06977312390924,0.00071002188,3.42358,206.52178010471204
1239,0.00070904086,4.2145,206.23643397324022,0.00071059493,3.41777,206.68846131471784
1240,0.00070961384,4.2148,206.40309482257123,0.00071116799,3.4115,206.8551454333915
1241,0.00071018682,4.21526,206.56975567190227,0.00071174104,3.40447,207.0218266433973
1242,0.00071075979,4.21541,206.73641361256546,0.0007123141,3.39759,207.18851076207093
1243,0.00071133278,4.21557,206.90307737056426,0.00071288715,3.38995,207.3551919720768
1244,0.00071190576,4.21603,207.06973821989527,0.00071346021,3.38215,207.52187609075042
1245,0.00071247874,4.21633,207.23639906922628,0.00071403326,3.37389,207.68855730075626
1246,0.00071305172,4.21679,207.40305991855726,0.00071460632,3.36502,207.8552414194299
1247,0.0007136247,4.2171,207.5697207678883,0.00071517937,3.3557,208.0219226294357
1248,0.00071419768,4.21756,207.7363816172193,0.00071575243,3.34591,208.18860674810935
1249,0.00071477066,4.21771,207.9030424665503,0.00071632548,3.33552,208.35528795811516
1250,0.00071534365,4.21817,208.06970622454915,0.00071689854,3.32466,208.52197207678884
1251,0.00071591663,4.21832,208.23636707388016,0.0007174716,3.31335,208.68865619546247
1252,0.00071648961,4.21863,208.40302792321114,0.00071804465,3.30157,208.8553374054683
1253,0.00071706259,4.21924,208.56968877254218,0.0007186177,3.28873,209.0220186154741
1254,0.00071763557,4.21939,208.7363496218732,0.00071919076,3.27558,209.18870273414774
1255,0.00071820855,4.2197,208.90301047120417,0.00071976381,3.26167,209.35538394415357
1256,0.00071878153,4.22031,209.06967132053518,0.00072033687,3.24714,209.5220680628272
1257,0.00071935451,4.22061,209.2363321698662,0.00072090992,3.23185,209.688749272833
1258,0.00071992749,4.22092,209.40299301919717,0.00072148298,3.21595,209.85543339150666
1259,0.00072050047,4.22122,209.56965386852818,0.00072205603,3.19929,210.0221146015125
1260,0.00072107345,4.22168,209.73631471785922,0.00072262909,3.18201,210.18879872018616
1261,0.00072164644,4.22199,209.90297847585805,0.00072320214,3.16382,210.35547993019196
1262,0.00072221942,4.2226,210.06963932518906,0.0007237752,3.14516,210.52216404886562
1263,0.0007227924,4.22275,210.23630017452007,0.00072434825,3.12559,210.68884525887142
1264,0.00072336538,4.22321,210.40296102385105,0.00072492131,3.10556,210.85552937754505
1265,0.00072393836,4.22367,210.56962187318206,0.00072549436,3.08477,211.0222105875509
1266,0.00072451135,4.22398,210.73628563118092,0.00072606741,3.06321,211.18889179755672
1267,0.00072508433,4.22428,210.9029464805119,0.00072664047,3.04058,211.35557591623038
1268,0.00072565731,4.22489,211.0696073298429,0.00072721352,3.01734,211.52225712623618
1269,0.00072623029,4.22489,211.23626817917395,0.00072762421,2.99991,211.64171320535192
1270,0.00072680327,4.22551,211.40292902850493,,,
1271,0.00072737625,4.22596,211.56958987783594,,,
1272,0.00072794924,4.22627,211.7362536358348,,,
1273,0.00072852222,4.22673,211.90291448516578,,,
1274,0.0007290952,4.22719,212.0695753344968,,,
1275,0.00072966819,4.22765,212.23623909249565,,,
1276,0.00073024117,4.22795,212.40289994182663,,,
1277,0.00073081415,4.22841,212.56956079115764,,,
1278,0.00073138713,4.22902,212.73622164048868,,,
1279,0.00073196011,4.22963,212.90288248981966,,,
1280,0.00073253309,4.22979,213.06954333915067,,,
1281,0.00073310607,4.23025,213.23620418848168,,,
1282,0.00073367905,4.23055,213.40286503781266,,,
1283,0.00073425204,4.23116,213.5695287958115,,,
1284,0.00073482502,4.23147,213.7361896451425,,,
1285,0.000735398,4.23193,213.90285049447348,,,
1286,0.00073597099,4.23254,214.06951425247237,,,
1287,0.00073654397,4.233,214.23617510180338,,,
1288,0.00073711695,4.23346,214.40283595113436,,,
1289,0.00073768994,4.23391,214.5694997091332,,,
1290,0.00073826292,4.23468,214.7361605584642,,,
1291,0.0007388359,4.23499,214.9028214077952,,,
1292,0.00073940888,4.23544,215.06948225712625,,,
1293,0.00073998186,4.23606,215.23614310645726,,,
1294,0.00074055485,4.23651,215.40280686445607,,,
1295,0.00074112783,4.23713,215.56946771378708,,,
1296,0.00074170081,4.23789,215.7361285631181,,,
1297,0.0007422738,4.23804,215.9027923211169,,,
1298,0.00074284678,4.23896,216.06945317044796,,,
1299,0.00074341976,4.23957,216.23611401977894,,,
1300,0.00074399274,4.24018,216.40277486910995,,,
1301,0.00074456572,4.24064,216.56943571844096,,,
1302,0.00074513871,4.24125,216.73609947643976,,,
1303,0.00074571169,4.24171,216.90276032577077,,,
1304,0.00074628467,4.24248,217.06942117510178,,,
1305,0.00074685765,4.24294,217.2360820244328,,,
1306,0.00074743063,4.24355,217.4027428737638,,,
1307,0.00074800362,4.24416,217.56940663176266,,,
1308,0.0007485766,4.24492,217.73606748109364,,,
1309,0.00074914958,4.24553,217.90272833042465,,,
1310,0.00074972256,4.24615,218.06938917975566,,,
1311,0.00075029555,4.24676,218.23605293775447,,,
1312,0.00075086853,4.24752,218.4027137870855,,,
1313,0.00075144151,4.24829,218.5693746364165,,,
1314,0.00075201449,4.24905,218.7360354857475,,,
1315,0.00075258747,4.24936,218.9026963350785,,,
1316,0.00075316045,4.25027,219.06935718440954,,,
1317,0.00075373343,4.25104,219.23601803374055,,,
1318,0.00075430641,4.2515,219.40267888307156,,,
1319,0.0007548794,4.25226,219.5693426410704,,,
1320,0.00075545238,4.25303,219.73600349040137,,,
1321,0.00075602536,4.25394,219.90266433973238,,,
1322,0.00075659834,4.25471,220.0693251890634,,,
